pl_f217xpl_f217,pl_f217xpl_f353,pl_f217xpl_f545,pl_f217xpl_f857,pl_f353xpl_f353,pl_f353xpl_f545,pl_f353xpl_f857,pl_f545xpl_f545,pl_f545xpl_f857,pl_f857xpl_f857
98.92571366014167,371.0838366145974,817.2078188362317,1155.5641182276486,1436.2129039900979,3279.6890000872954,4757.565402253495,7917.730857276389,12170.313765377456,20296.857969547164
98.7980399919687,370.5828982918768,816.0797732792787,1154.041276170372,1434.1823736204738,3274.939321991417,4750.9390828837595,7906.007508374552,12152.95350716677,20268.858872924116
98.6702026500646,370.08184995552557,814.9538692699418,1152.5244880742362,1432.1539947606107,3270.205306714341,4744.347161165778,7894.347307635806,12135.709719490074,20241.061745843017
98.54211022167378,369.5802066827376,813.8283307050251,1151.0101482737748,1430.1251023302962,3265.477322670138,4737.770872619141,7882.717242429993,12118.521130322864,20213.35350119521
98.41399007313738,369.0784555784189,812.702459996674,1149.4950617858833,1428.0957390802455,3260.7477101114896,4731.190693376004,7871.081294491025,12101.31880479689,20185.615478850526
98.28644917217272,368.57957440755007,811.584779689061,1147.9919538623533,1426.0805680243611,3256.058543593943,4724.669587545353,7859.560459546059,12084.28429660135,20158.121291774143
98.1591075998144,368.08169657561143,810.4700708990791,1146.4934873696748,1424.0704559108372,3251.3843726319137,4718.171913717538,7848.084088492204,12067.319264251602,20130.735619603154
98.03188717883779,367.5843658975236,809.3569188934166,1144.997809805555,1422.0628358858025,3246.7173224694566,4711.6869030666,7836.628114977648,12050.39042450667,20103.414960398404
97.9049590476598,367.08827673369166,808.2472035215296,1143.5087907063444,1420.0604913661687,3242.0648847748957,4705.2302301141435,7825.212658500119,12033.540278779306,20076.247490807895
97.77867838930285,366.5945243811048,807.1422800066262,1142.0262935006704,1418.066739992812,3237.430836412397,4698.8000669077555,7813.840233237981,12016.758827144507,20049.20127828971
97.65266568132657,366.10162121927414,806.0392931933713,1140.547530194123,1416.075881290487,3232.804241273025,4692.385812613413,7802.489589477309,12000.02616475718,20022.262829617026
97.52668016584346,365.60866005568016,804.9359811578979,1139.0683086995766,1414.0844365329049,3228.1759625088557,4685.969504753995,7791.134877435927,11983.288854670467,19995.319285058522
97.4007803848118,365.11602806933445,803.8334883367086,1137.5906540870442,1412.0943116787976,3223.551181002642,4679.5601903018905,7779.790204500185,11966.572662661802,19968.42147589037
97.27523503209846,364.62371193999314,802.7300453724528,1136.1115867937442,1410.1026710153942,3218.9196685335555,4673.144201986998,7768.42947937692,11949.845458587053,19941.527172239017
97.15002170770255,364.13180427364495,801.6262674316317,1134.6317369668639,1408.110477822377,3214.2845750656797,4666.724357488454,7757.059929231631,11933.112014795423,19914.6347923527
97.02499152957435,363.6403149334389,800.5227884350234,1133.1519289019072,1406.1190192454465,3209.6491079794537,4660.30307304769,7745.685875031917,11916.37185741498,19887.737013894875
96.89996333297097,363.1488342272648,799.4193579687742,1131.6723772350297,1404.1275863969258,3205.013799824048,4653.882846255414,7734.312514956409,11899.635380964579,19860.85134943307
96.77537322993342,362.65927257725997,798.3205480653717,1130.1988007076407,1402.1445621664147,3200.398764430409,4647.488948541829,7722.988455164497,11882.964703943817,19834.060855422576
96.6515001977631,362.1727432929272,797.2296534027929,1128.7383980939858,1400.1744948442824,3195.8179501569402,4641.152815119596,7711.7567981197935,11866.45545535128,19807.56860219825
96.52816114150207,361.6883621635406,796.1443402476563,1127.2874781907217,1398.2132492345613,3191.260681023891,4634.857926753406,7700.590105563073,11850.06414123875,19781.298442210238
96.40482372681906,361.20398866416815,795.0590512420229,1125.8366135950516,1396.2520393311197,3186.703525977673,4628.563301955111,7689.4237834896285,11833.673698004759,19755.030373192923
96.28121130269359,360.718693280863,793.9724141482122,1124.3850626634428,1394.2877673255248,3182.142070460271,4622.2671007843455,7678.2525469449865,11817.285507872471,19728.779239898206
96.15748611813162,360.23304798423595,792.885432524051,1122.933848919848,1392.3224584697919,3177.579930784568,4615.973156821775,7667.083245896554,11800.907714104334,19702.556645989607
96.03359285018043,359.74706945699216,791.7991734314364,1121.4852618060404,1390.3574235639903,3173.0246533884997,4609.694627099354,7655.943320744742,11784.580720744303,19676.413903949975
95.91004570155683,359.26274055988785,790.7173748757486,1120.0426137513703,1388.4002681464208,3168.490449636633,4603.4438553267455,7644.858715700364,11768.325523332585,19650.36331285855
95.78661772497297,358.77889110661204,789.6368214528354,1118.6020014069538,1386.4451068785506,3163.961632702223,4597.202262214068,7633.789303734195,11752.09731765713,19624.36250301471
95.66377232840962,358.29720640702413,788.5611722046326,1117.168623447574,1384.4983138129764,3159.453006312964,4590.9924666941815,7622.773160777333,11735.959836375583,19598.52606040402
95.54152646072149,357.81746879412805,787.489425872693,1115.741098490166,1382.5582828437164,3154.9590787466104,4584.806223207667,7611.792308319422,11719.883370679921,19572.80089013663
95.42000417855077,357.3408797280284,786.4257200578036,1114.324877731668,1380.6323394878923,3150.501630911187,4578.671188401044,7600.906651912521,11703.941157993175,19547.270096735396
95.2998435772727,356.8691093735175,785.3718314093444,1112.9196436443,1378.7249127787982,3146.08528037159,4572.584936141268,7590.119442399029,11688.121249024358,19521.89480880071
95.18011340013248,356.3984960416461,784.3193668994201,1111.515225872159,1376.8206073156866,3141.6727925332066,4566.500935209862,7579.337076402697,11672.304297180423,19496.521630519805
95.06052124106567,355.92845076058137,783.2684133756262,1110.1132928879656,1374.9187623805692,3137.2672006146404,4560.428790689076,7568.57499343261,11656.52355534637,19471.214938541354
94.94113542376357,355.4596583616785,782.2218093030754,1108.7186598926912,1373.0239181851257,3132.884303032021,4554.393283538528,7557.882028846952,11640.850913740778,19446.077945553243
94.82109265451173,354.9889089140716,781.1734977580422,1107.3250757680116,1371.1239918188057,3128.500648809176,4548.369070740423,7547.209700032294,11625.22835918618,19421.02903276633
94.70101550855912,354.51800127185635,780.124724244747,1105.9307080041706,1369.2233083796732,3124.1147159934008,4542.340902777919,7536.530362614545,11609.59344751322,19395.958108271363
94.58120941231007,354.0484398416781,779.0797898603707,1104.5419264472184,1367.329288907698,3119.747742273804,4536.340258868306,7525.904844164728,11594.036426607128,19370.9992813846
94.46129094100124,353.57831984006356,778.0331564225598,1103.1502869384083,1365.4324445787793,3115.372083833906,4530.324906420501,7515.252465968331,11578.433772666396,19345.96287733044
94.34133348613015,353.1080054838571,776.9859395286819,1101.7576974959966,1363.5346199989672,3110.9934611112476,4524.304701608212,7504.591082828978,11562.816328358724,19320.90212999645
94.22148533088988,352.63815540254745,775.9400076736297,1100.3675972412032,1361.6387683988064,3106.62030306797,4518.295092392014,7493.944853076735,11547.228314211407,19295.898683015497
94.10148762279935,352.16784444859326,774.8935440111283,1098.977453095221,1359.7415289221904,3102.245733967339,4512.285952577303,7483.298340577792,11531.644401769072,19270.906552893546
93.98168947166282,351.69850792491786,773.8498420459318,1097.5914976722445,1357.84889621075,3097.8836721995776,4506.295462591634,7472.684575616062,11516.109997611444,19245.995981581684
93.86241335084591,351.2310883115481,772.8100792298746,1096.2098633749056,1355.9637883229925,3093.537734016636,4500.3230900680355,7462.1063093904795,11500.61651116496,19221.13517796306
93.74315746770868,350.7637608761365,771.7706003718326,1094.8288493882624,1354.0791004550247,3089.193090441361,4494.353546938047,7451.532037553823,11485.131764070296,19196.293523220986
93.62398155091608,350.29656378275536,770.7313478092453,1093.4489118742638,1352.19453193448,3084.849245849136,4488.389106070153,7440.962821363069,11469.666214885505,19171.50242871834
93.50470807674559,349.82844015104246,769.690111494234,1092.0683086512877,1350.305220649639,3080.496922747668,4482.422614107787,7430.381890771885,11454.207333744735,19146.751811362657
93.38603266646284,349.362271317862,768.652803871324,1090.6936272287624,1348.422636124389,3076.159227457298,4476.4798668683225,7419.836253491334,11438.8107557542,19122.117871856368
93.26739941744364,348.8962828643154,767.6160435309984,1089.3203056066955,1346.5408003001799,3071.8237722644867,4470.5428303535155,7409.297277387017,11423.431294000406,19097.52591217968
93.1488573039172,348.43069308070096,766.5802270014615,1087.9481374046316,1344.660709038376,3067.492452347394,4464.6108687236765,7398.768156364713,11408.064148266469,19072.950277337783
93.03154448383927,347.9704785581871,765.5572270913959,1086.5920245741243,1342.8041243087282,3063.217214616,4458.749304245144,7388.373529154409,11392.868766242396,19048.606441418888
92.91475050691236,347.51239956046095,764.5399600233376,1085.2462412495383,1340.9564767182655,3058.966472767058,4452.932880231338,7378.047740775328,11377.803582932404,19024.515709707473
92.79806963807728,347.0547706953324,763.5238436406448,1083.9023522567174,1339.110660817551,3054.720554149732,4447.124676758586,7367.735135181034,11362.76180084545,19000.46826410365
92.68139427443093,346.59716816275744,762.5078149991145,1082.5586768166786,1337.2649711467338,3050.475057409965,4441.317502762783,7357.423946576269,11347.72349340084,18976.429385754927
92.5637853940219,346.13638419531395,761.4868062705822,1081.211329960718,1335.4084563708825,3046.2127226034136,4435.498258679616,7347.087231581365,11332.669033318361,18952.387420143772
92.44617303181059,345.67562813369,760.4660827205565,1079.8649140386526,1333.55221703202,3041.951930435783,4429.683491720141,7336.756476721808,11317.629695038331,18928.381461758334
92.32935486860413,345.21850680593906,759.4546795010516,1078.5304230566187,1331.7127445699261,3037.7340774385984,4423.923466828746,7326.5349719015885,11302.728790406392,18904.550103232177
92.21288251091288,344.76292486300446,758.4470576438158,1077.2006000574909,1329.880181573179,3033.533260801974,4418.184501674429,7316.355546956005,11287.87994772965,18880.78322977318
92.0966337425165,344.3082422842691,757.4417711863438,1075.8745941591997,1328.0513587838045,3029.342547000251,4412.462746980977,7306.204615439481,11273.08171464851,18857.109665052714
91.98053668129269,343.85436291658635,756.43934579864,1074.5541081216704,1326.2265619239383,3025.165317582608,4406.76676786477,7296.095689456019,11258.36228440034,18833.584482194296
91.86471179563638,343.40140060020036,755.4392266752211,1073.2379490689418,1324.4052321635286,3020.997491677777,4401.088901841513,7286.01272298442,11243.692595810113,18810.153723519863
91.74956103363135,342.95140311755966,754.4467308617313,1071.9325709799696,1322.5971824932758,3016.864123086377,4395.459646159546,7276.019710636037,11229.15053788803,18786.90927136011
91.63523036700444,342.5044425019567,753.4607835655931,1070.6348581164912,1320.8012929493893,3012.758940246962,4389.864908179938,7266.095970456965,11214.696176748357,18763.777845484918
91.5210619642655,342.05791391942256,752.4753647709434,1069.337446448162,1319.006558820061,3008.655180664037,4384.270999803449,7256.17401359175,11200.242923473314,18740.64727646456
91.40725289136056,341.6128974363839,751.494063786855,1068.0468948448995,1317.218481213221,3004.570369693973,4378.709931501395,7246.308194663252,11185.890224173203,18717.70149097393
91.29406039514623,341.17056214132884,750.5191812632465,1066.7646151973174,1315.4421247347332,3000.5138948673452,4373.185838806069,7236.512336640924,11171.631961457755,18694.892257366468
91.18045291934591,340.7271101189251,749.5437946719268,1065.4839250700857,1313.6634492175062,2996.4598837088556,4367.673046055844,7226.737205546096,11157.41506853486,18672.150631477853
91.06687339077321,340.2837863787526,748.5687816555321,1064.203869865362,1311.8853856497049,2992.4077090604833,4362.163446234495,7216.9677103561535,11143.208135256067,18649.4268234837
90.95329307388157,339.84044634299056,747.5937313068054,1062.923867858694,1310.1072143038618,2988.3553403680776,4356.654184831259,7207.198162295221,11129.00324792605,18626.710060721558
90.8395784992529,339.39643574503134,746.6166855490038,1061.6406838475307,1308.3256686106602,2984.292882638107,4351.128776405232,7197.398352284479,11114.74979664655,18603.91516428793
90.72573671975533,338.95178764763557,745.6377402958958,1060.3544759604438,1306.540908353315,2980.2208105513077,4345.588019828661,7187.56971857375,11100.450246354405,18581.04643040565
90.61192063960704,338.5072487314023,744.659097076523,1059.0688524409459,1304.7566122390995,2976.1500237091996,4340.049752910819,7177.744650023566,11086.157618530515,18558.19118680256
90.49795755725258,338.062242043855,743.6798213810833,1057.7829183816727,1302.9708399490837,2972.077310065168,4334.510735500794,7167.917459119812,11071.865316637784,18535.339913954456
90.38329885603612,337.6149937412757,742.6971187121267,1056.4939293901382,1301.177867994249,2967.993508048836,4328.96133069481,7158.072129124836,11057.552994215946,18512.460704228295
90.26995670602125,337.17310521248027,741.7260889809992,1055.2179726963484,1299.407125466284,2963.958632608062,4323.466923620828,7148.335291309033,11043.363911673976,18489.725740916183
90.15664146849426,336.7312713063921,740.7551137926637,1053.9420470397297,1297.6364968731118,2959.9238810860497,4317.9726075666185,7138.598622440872,11029.175020372606,18466.991111721527
90.04332722992787,336.28951766796445,739.7846279979516,1052.6674718279855,1295.866456554369,2955.89165516155,4312.484641591875,7128.870691551476,11015.006357797361,18444.301536541723
89.92980763010658,335.84696557244564,738.812826230988,1051.3920430777655,1294.0934913456786,2951.8547984561533,4306.994021999933,7119.136054579636,11000.835919008081,18421.619075440227
